TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
b_b004917,이마트 춘천점,강원,춘천시,4.0,5.0,5.0,5.0,30.0,0,b004917,9,남,40,6,1,2,2,5,2,6,2,7,2,2,2
b_b002738,대릉원,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b002738,2,여,20,1,6,2,2,2,6,4,6,6,3,1,1
b_b002738,금관총,경북,경주시,2.0,5.0,5.0,5.0,30.0,0,b002738,2,여,20,1,6,2,2,2,6,4,6,6,3,1,1
b_b002738,경주월드,경북,경주시,6.0,5.0,5.0,5.0,240.0,1,b002738,2,여,20,1,6,2,2,2,6,4,6,6,3,1,1
b_b002738,첨성대,경북,경주시,2.0,4.0,3.0,3.0,30.0,1,b002738,2,여,20,1,6,2,2,2,6,4,6,6,3,1,1
b_b004913,비발디파크,강원,홍천군,5.0,5.0,5.0,5.0,30.0,0,b004913,23,여,20,5,4,4,5,4,2,7,6,7,3,2,1
b_b000609,안목해변,강원,강릉시,1.0,4.0,4.0,4.0,60.0,0,b000609,21,여,60,1,3,3,3,5,3,5,3,4,3,4,3
b_b007326,속초아이,강원,속초시,1.0,5.0,3.0,4.0,30.0,0,b007326,23,여,40,4,2,2,5,2,2,4,5,3,1,1,2
b_b007326,속초해수욕장,강원,속초시,1.0,5.0,5.0,5.0,120.0,0,b007326,23,여,40,4,2,2,5,2,2,4,5,3,1,1,2
b_b015712,청초호수공원,강원,속초시,1.0,4.0,4.0,4.0,60.0,0,b015712,22,여,40,5,2,4,3,4,3,4,4,4,1,1,3
b_b015712,속초관광수산시장,강원,속초시,4.0,4.0,3.0,4.0,90.0,1,b015712,22,여,40,5,2,4,3,4,3,4,4,4,1,1,3
b_b015712,발왕산관광케이블카,강원,평창군,6.0,5.0,4.0,4.0,120.0,0,b015712,22,여,40,5,2,4,3,4,3,4,4,4,1,1,3
b_b015712,대관령삼양목장,강원,평창군,1.0,3.0,4.0,4.0,150.0,0,b015712,22,여,40,5,2,4,3,4,3,4,4,4,1,1,3
b_b015712,대포항수산시장,강원,속초시,4.0,4.0,4.0,4.0,60.0,1,b015712,22,여,40,5,2,4,3,4,3,4,4,4,1,1,3
b_b018541,운곡서원,경북,경주시,2.0,4.0,2.0,3.0,60.0,0,b018541,22,여,30,1,1,4,2,5,5,4,3,6,1,1,2
b_b016518,월정교,경북,경주시,2.0,5.0,5.0,5.0,30.0,0,b016518,3,여,20,1,6,6,6,2,2,5,2,5,1,2,1
b_b016518,황리단길,경북,경주시,4.0,5.0,5.0,5.0,60.0,1,b016518,3,여,20,1,6,6,6,2,2,5,2,5,1,2,1
b_b004679,대포항수산시장,강원,속초시,4.0,4.0,5.0,5.0,90.0,0,b004679,22,남,40,5,4,2,2,4,5,5,5,6,3,5,1
b_b004679,속초해수욕장,강원,속초시,1.0,5.0,5.0,5.0,60.0,1,b004679,22,남,40,5,4,2,2,4,5,5,5,6,3,5,1
b_b004679,동명항,강원,속초시,1.0,5.0,5.0,5.0,90.0,0,b004679,22,남,40,5,4,2,2,4,5,5,5,6,3,5,1
b_b004679,청초호,강원,속초시,1.0,5.0,5.0,5.0,30.0,0,b004679,22,남,40,5,4,2,2,4,5,5,5,6,3,5,1
b_b004679,속초관광수산시장,강원,속초시,4.0,4.0,3.0,4.0,30.0,1,b004679,22,남,40,5,4,2,2,4,5,5,5,6,3,5,1
b_b005828,민둥산억새꽃축제,강원,정선군,8.0,5.0,5.0,5.0,300.0,0,b005828,9,여,30,4,1,1,1,3,7,3,4,7,10,2,1
b_b012207,첨성대,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b012207,3,남,20,4,5,5,2,2,2,6,6,7,2,3,0
b_b012207,대릉원,경북,경주시,2.0,5.0,5.0,4.0,30.0,1,b012207,3,남,20,4,5,5,2,2,2,6,6,7,2,3,0
b_b005747,아바이마을,강원,속초시,7.0,5.0,5.0,5.0,60.0,0,b005747,4,남,20,5,4,1,3,4,3,4,4,3,3,1,5
b_b005747,속초관광수산시장,강원,속초시,4.0,4.0,4.0,4.0,60.0,0,b005747,4,남,20,5,4,1,3,4,3,4,4,3,3,1,5
b_b005747,속초해수욕장,강원,속초시,1.0,5.0,5.0,5.0,60.0,0,b005747,4,남,20,5,4,1,3,4,3,4,4,3,3,1,5
b_b011679,롯데프리미엄아울렛 동부산점,부산,기장군,4.0,4.0,4.0,4.0,90.0,0,b011679,1,여,30,5,4,3,1,4,6,2,6,1,1,3,0
b_b004382,남이섬,강원,춘천시,1.0,3.0,4.0,4.0,180.0,1,b004382,2,여,20,4,6,6,6,5,6,6,5,2,2,6,1
b_b015139,강문해변,강원,강릉시,1.0,4.0,4.0,4.0,30.0,1,b015139,1,여,20,3,2,1,2,4,4,3,3,6,2,4,0
b_b015139,강문해변,강원,강릉시,1.0,4.0,4.0,4.0,90.0,1,b015139,1,여,20,3,2,1,2,4,4,3,3,6,2,4,0
b_b015858,신세계백화점 센텀시티점,부산,해운대구,4.0,4.0,4.0,4.0,210.0,0,b015858,10,남,30,4,6,3,3,3,2,3,3,5,1,1,1
b_b011705,고석정,강원,철원군,2.0,5.0,5.0,5.0,30.0,0,b011705,3,남,50,9,1,1,2,6,7,1,2,2,2,2,1
b_b006632,경남고성공룡세계엑스포,경남,고성군,6.0,5.0,5.0,5.0,270.0,0,b006632,3,남,40,4,4,5,2,1,3,6,6,7,3,1,3
b_b005015,황강신소양체육공원,경남,합천군,5.0,4.0,4.0,4.0,60.0,0,b005015,2,여,30,4,2,2,1,4,3,3,1,7,3,1,1
b_b011645,남이섬,강원,춘천시,1.0,5.0,5.0,5.0,150.0,0,b011645,12,여,20,4,1,1,1,3,1,1,5,1,1,7,0
b_b004851,대포항,강원,속초시,4.0,5.0,5.0,5.0,60.0,1,b004851,9,여,40,2,2,1,5,5,5,5,6,5,3,6,6
b_b004851,낙산사,강원,양양군,2.0,5.0,5.0,5.0,90.0,0,b004851,9,여,40,2,2,1,5,5,5,5,6,5,3,6,6
b_b004095,비발디파크 오션월드,강원,홍천군,6.0,5.0,5.0,5.0,30.0,1,b004095,2,여,20,3,2,1,2,6,1,2,7,6,1,3,1
b_b004095,비발디파크 오션월드,강원,홍천군,6.0,5.0,5.0,5.0,30.0,0,b004095,2,여,20,3,2,1,2,6,1,2,7,6,1,3,1
b_b004095,비발디파크 오션월드,강원,홍천군,6.0,5.0,5.0,5.0,30.0,0,b004095,2,여,20,3,2,1,2,6,1,2,7,6,1,3,1
b_b018621,자갈치시장,부산,중구,4.0,3.0,5.0,3.0,60.0,1,b018621,4,여,40,3,7,7,3,5,3,3,6,2,3,4,1
b_b000196,죽도시장,경북,포항시,4.0,5.0,5.0,5.0,60.0,1,b000196,4,남,30,5,2,1,2,2,3,2,2,5,9,1,5
b_b000196,영일대해수욕장,경북,포항시,1.0,5.0,5.0,5.0,150.0,1,b000196,4,남,30,5,2,1,2,2,3,2,2,5,9,1,5
b_b004964,경주월드,경북,경주시,6.0,5.0,5.0,5.0,420.0,0,b004964,2,여,20,3,5,6,2,5,3,4,6,6,1,4,1
b_b011299,철원한탄강 주상절리길 드르니매표소,강원,철원군,1.0,3.0,4.0,4.0,90.0,0,b011299,5,여,30,5,3,3,3,2,1,2,2,5,7,1,2
b_b011299,철원한탄강 주상절리길 드르니매표소,강원,철원군,1.0,4.0,3.0,4.0,30.0,0,b011299,5,여,30,5,3,3,3,2,1,2,2,5,7,1,2
b_b011299,철원한탄강 주상절리길,강원,철원군,1.0,5.0,4.0,5.0,90.0,0,b011299,5,여,30,5,3,3,3,2,1,2,2,5,7,1,2
b_b003034,경포해수욕장,강원,강릉시,1.0,5.0,5.0,5.0,90.0,0,b003034,10,여,40,3,1,1,1,1,1,4,1,7,2,1,2
b_b011578,경상남도수목원,경남,진주시,1.0,5.0,5.0,5.0,90.0,0,b011578,3,남,20,5,2,2,2,2,1,6,6,7,3,2,1
b_b011578,진주성,경남,진주시,2.0,5.0,5.0,5.0,120.0,1,b011578,3,남,20,5,2,2,2,2,1,6,6,7,3,2,1
b_b011154,동궁과월지,경북,경주시,2.0,4.0,4.0,4.0,30.0,1,b011154,3,여,40,1,4,2,2,5,7,2,6,7,3,3,2
b_b011154,경주엑스포대공원,경북,경주시,6.0,5.0,5.0,5.0,240.0,0,b011154,3,여,40,1,4,2,2,5,7,2,6,7,3,3,2
b_b000486,영일교,경북,포항시,1.0,5.0,5.0,5.0,60.0,0,b000486,1,여,20,4,4,1,5,6,5,4,3,5,1,2,2
b_b011036,남이섬,강원,춘천시,1.0,4.0,4.0,4.0,120.0,1,b011036,21,여,40,5,3,3,3,4,3,3,2,7,3,2,1
b_b013656,신세계백화점 센텀시티점,부산,해운대구,4.0,5.0,5.0,5.0,210.0,1,b013656,1,남,30,6,2,2,2,3,3,5,3,2,1,2,1
b_b013656,벡스코,부산,해운대구,3.0,3.0,2.0,2.0,90.0,1,b013656,1,남,30,6,2,2,2,3,3,5,3,2,1,2,1
b_b013656,신세계프리미엄아울렛 부산,부산,기장군,4.0,5.0,5.0,5.0,240.0,0,b013656,1,남,30,6,2,2,2,3,3,5,3,2,1,2,1
b_b005315,CGV 센텀시티점,부산,해운대구,3.0,4.0,4.0,4.0,210.0,0,b005315,6,남,20,5,2,2,2,3,2,3,5,3,7,3,0
b_b005315,CGV 센텀시티점,부산,해운대구,3.0,4.0,4.0,1.0,150.0,1,b005315,6,남,20,5,2,2,2,3,2,3,5,3,7,3,0
b_b005315,영화의전당,부산,해운대구,3.0,4.0,4.0,4.0,210.0,1,b005315,6,남,20,5,2,2,2,3,2,3,5,3,7,3,0
b_b006894,춘천삼악산호수케이블카,강원,춘천시,6.0,5.0,5.0,5.0,90.0,0,b006894,22,남,20,4,2,7,1,2,2,2,1,7,7,2,1
b_b000747,강릉중앙시장,강원,강릉시,4.0,3.0,4.0,2.0,60.0,0,b000747,5,남,20,4,4,1,1,1,5,2,5,7,3,3,2
b_b000747,홈플러스 강릉점,강원,강릉시,4.0,5.0,5.0,5.0,30.0,0,b000747,5,남,20,4,4,1,1,1,5,2,5,7,3,3,2
b_b000747,강문해변,강원,강릉시,1.0,5.0,5.0,5.0,90.0,1,b000747,5,남,20,4,4,1,1,1,5,2,5,7,3,3,2
b_b000747,강문해변,강원,강릉시,1.0,5.0,5.0,5.0,30.0,0,b000747,5,남,20,4,4,1,1,1,5,2,5,7,3,3,2
b_b016586,안반데기,강원,강릉시,1.0,5.0,5.0,5.0,30.0,0,b016586,3,남,30,5,1,1,1,2,1,1,4,1,3,1,4
b_b016586,오죽헌,강원,강릉시,2.0,5.0,5.0,5.0,60.0,0,b016586,3,남,30,5,1,1,1,2,1,1,4,1,3,1,4
c_c002456,월정교,경북,경주시,2.0,4.0,4.0,4.0,60.0,0,c002456,3,여,20,4,2,2,2,5,6,2,7,5,3,1,2
c_c002456,대릉원,경북,경주시,2.0,5.0,3.0,4.0,60.0,1,c002456,3,여,20,4,2,2,2,5,6,2,7,5,3,1,2
c_c002456,불국사,경북,경주시,2.0,4.0,4.0,4.0,120.0,1,c002456,3,여,20,4,2,2,2,5,6,2,7,5,3,1,2
b_b007967,강릉중앙시장,강원,강릉시,4.0,3.0,3.0,3.0,30.0,0,b007967,23,여,20,5,4,2,2,2,1,4,1,6,3,3,1
b_b007967,강문해변,강원,강릉시,1.0,4.0,4.0,4.0,30.0,1,b007967,23,여,20,5,4,2,2,2,1,4,1,6,3,3,1
b_b000645,해운대블루라인파크 미포정거장,부산,해운대구,7.0,5.0,5.0,5.0,150.0,0,b000645,5,여,20,4,5,4,3,3,4,3,3,2,2,2,2
b_b005369,해리단길,부산,해운대구,4.0,2.0,2.0,2.0,30.0,0,b005369,4,남,20,3,4,3,1,5,5,5,5,7,7,3,0
b_b005369,보수동책방골목,부산,중구,4.0,4.0,3.0,3.0,30.0,0,b005369,4,남,20,3,4,3,1,5,5,5,5,7,7,3,0
b_b005369,동백섬,부산,해운대구,1.0,4.0,4.0,4.0,90.0,0,b005369,4,남,20,3,4,3,1,5,5,5,5,7,7,3,0
b_b005369,BIFF광장,부산,중구,1.0,4.0,4.0,4.0,90.0,0,b005369,4,남,20,3,4,3,1,5,5,5,5,7,7,3,0
b_b005369,부평깡통시장,부산,중구,4.0,4.0,3.0,3.0,60.0,0,b005369,4,남,20,3,4,3,1,5,5,5,5,7,7,3,0
b_b005369,국제시장,부산,중구,4.0,2.0,2.0,1.0,60.0,0,b005369,4,남,20,3,4,3,1,5,5,5,5,7,7,3,0
b_b005369,감천문화마을,부산,사하구,7.0,5.0,5.0,5.0,120.0,0,b005369,4,남,20,3,4,3,1,5,5,5,5,7,7,3,0
b_b005890,동궁과월지,경북,경주시,2.0,3.0,4.0,3.0,30.0,1,b005890,3,여,20,5,2,2,1,1,4,4,1,6,2,6,1
b_b005890,월정교,경북,경주시,2.0,5.0,4.0,4.0,90.0,0,b005890,3,여,20,5,2,2,1,1,4,4,1,6,2,6,1
b_b011294,황산공원,경남,양산시,1.0,4.0,4.0,4.0,60.0,0,b011294,22,여,40,1,4,4,3,3,4,4,2,6,2,1,2
b_b006568,경주루지월드,경북,경주시,6.0,5.0,5.0,5.0,60.0,0,b006568,3,여,30,4,3,2,2,6,7,6,2,3,8,2,1
b_b006568,황리단길,경북,경주시,4.0,5.0,5.0,5.0,90.0,0,b006568,3,여,30,4,3,2,2,6,7,6,2,3,8,2,1
b_b006568,첨성대,경북,경주시,2.0,5.0,5.0,5.0,120.0,1,b006568,3,여,30,4,3,2,2,6,7,6,2,3,8,2,1
b_b007683,청도읍성,경북,청도군,2.0,4.0,5.0,4.0,60.0,0,b007683,3,남,30,5,4,3,3,5,5,5,6,7,6,1,1
b_b007683,청도프로방스포토랜드,경북,청도군,6.0,5.0,5.0,5.0,150.0,1,b007683,3,남,30,5,4,3,3,5,5,5,6,7,6,1,1
b_b004934,인구해변,강원,양양군,1.0,4.0,4.0,4.0,30.0,0,b004934,10,여,20,4,2,5,1,3,3,1,6,6,2,2,0
b_b004934,인구해변,강원,양양군,1.0,4.0,4.0,4.0,30.0,1,b004934,10,여,20,4,2,5,1,3,3,1,6,6,2,2,0
b_b004934,오색약수,강원,양양군,1.0,4.0,4.0,4.0,30.0,0,b004934,10,여,20,4,2,5,1,3,3,1,6,6,2,2,0
b_b011562,하슬라아트월드,강원,강릉시,6.0,5.0,3.0,5.0,90.0,0,b011562,22,여,30,7,4,2,3,3,4,4,1,7,9,1,1
b_b011562,도째비골스카이밸리,강원,동해시,6.0,5.0,3.0,4.0,30.0,0,b011562,22,여,30,7,4,2,3,3,4,4,1,7,9,1,1
b_b013717,울산대공원,울산,남구,1.0,5.0,5.0,5.0,210.0,0,b013717,2,여,30,1,4,5,3,5,6,3,6,6,1,3,3
b_b003930,첨성대,경북,경주시,2.0,4.0,4.0,4.0,30.0,1,b003930,3,여,20,1,2,3,6,1,3,7,7,5,3,3,1
b_b003930,경주예술의전당,경북,경주시,3.0,5.0,5.0,5.0,30.0,0,b003930,3,여,20,1,2,3,6,1,3,7,7,5,3,3,1
b_b005821,황리단길,경북,경주시,2.0,5.0,5.0,5.0,120.0,0,b005821,1,여,20,1,1,1,4,3,5,4,2,5,4,6,0
b_b011641,첨성대,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b011641,3,여,30,4,3,2,5,3,5,2,7,7,5,2,0
b_b011641,월정교,경북,경주시,2.0,4.0,3.0,3.0,30.0,1,b011641,3,여,30,4,3,2,5,3,5,2,7,7,5,2,0
b_b011641,동궁과월지,경북,경주시,2.0,4.0,4.0,4.0,60.0,1,b011641,3,여,30,4,3,2,5,3,5,2,7,7,5,2,0
b_b018622,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,90.0,1,b018622,22,남,20,1,1,1,7,1,1,1,1,7,2,2,1
b_b018622,롯데백화점 부산본점,부산,부산진구,4.0,5.0,5.0,2.0,180.0,0,b018622,22,남,20,1,1,1,7,1,1,1,1,7,2,2,1
b_b012387,문경새재오픈세트장,경북,문경시,2.0,4.0,4.0,4.0,150.0,1,b012387,22,여,50,2,2,4,2,6,6,5,5,3,7,5,0
b_b003912,휘닉스평창 블루캐니언,강원,평창군,6.0,4.0,3.0,4.0,420.0,0,b003912,2,여,30,3,2,2,3,6,2,2,6,5,1,2,2
b_b003912,대관령양떼목장,강원,평창군,1.0,4.0,3.0,5.0,90.0,0,b003912,2,여,30,3,2,2,3,6,2,2,6,5,1,2,2
b_b001417,광안리해수욕장,부산,수영구,1.0,5.0,4.0,4.0,30.0,1,b001417,4,남,20,2,6,3,2,4,2,3,6,6,3,2,1
b_b001417,해동용궁사,부산,기장군,2.0,5.0,5.0,5.0,60.0,0,b001417,4,남,20,2,6,3,2,4,2,3,6,6,3,2,1
b_b001417,신세계백화점 센텀시티점,부산,해운대구,4.0,5.0,4.0,4.0,120.0,0,b001417,4,남,20,2,6,3,2,4,2,3,6,6,3,2,1
b_b001417,해운대블루라인파크 미포정거장,부산,해운대구,1.0,4.0,3.0,3.0,30.0,0,b001417,4,남,20,2,6,3,2,4,2,3,6,6,3,2,1
b_b001417,흰여울문화마을,부산,영도구,7.0,4.0,3.0,5.0,90.0,0,b001417,4,남,20,2,6,3,2,4,2,3,6,6,3,2,1
b_b004021,홈플러스 강릉점,강원,강릉시,4.0,4.0,3.0,3.0,60.0,0,b004021,28,남,20,1,2,6,1,4,4,5,6,2,6,1,1
b_b003967,대저생태공원,부산,강서구,1.0,3.0,3.0,3.0,30.0,1,b003967,6,여,50,2,2,1,1,3,3,2,1,6,7,2,0
b_b003967,수로왕릉,경남,김해시,2.0,3.0,3.0,3.0,30.0,0,b003967,6,여,50,2,2,1,1,3,3,2,1,6,7,2,0
c_c009415,도리마을 은행나무숲,경북,경주시,1.0,5.0,5.0,4.0,60.0,1,c009415,9,남,30,6,2,4,1,2,6,2,2,6,7,1,0
c_c009415,불국사,경북,경주시,2.0,4.0,5.0,5.0,60.0,1,c009415,9,남,30,6,2,4,1,2,6,2,2,6,7,1,0
c_c009415,통일전,경북,경주시,2.0,5.0,4.0,5.0,30.0,1,c009415,9,남,30,6,2,4,1,2,6,2,2,6,7,1,0
c_c009415,경주엑스포대공원,경북,경주시,6.0,4.0,3.0,4.0,120.0,0,c009415,9,남,30,6,2,4,1,2,6,2,2,6,7,1,0
c_c009415,첨성대,경북,경주시,2.0,4.0,4.0,4.0,150.0,1,c009415,9,남,30,6,2,4,1,2,6,2,2,6,7,1,0
c_c009415,분황사,경북,경주시,2.0,3.0,2.0,2.0,30.0,0,c009415,9,남,30,6,2,4,1,2,6,2,2,6,7,1,0
b_b007073,경남고성공룡세계엑스포,경남,고성군,6.0,4.0,4.0,4.0,480.0,0,b007073,6,여,40,1,2,4,6,5,6,4,6,4,1,1,2
b_b018631,경포해수욕장,강원,강릉시,1.0,4.0,4.0,4.0,30.0,0,b018631,1,여,20,3,6,4,3,5,4,5,4,5,4,3,0
b_b018631,안목해변,강원,강릉시,1.0,4.0,4.0,4.0,60.0,0,b018631,1,여,20,3,6,4,3,5,4,5,4,5,4,3,0
b_b018631,경포호,강원,강릉시,1.0,4.0,4.0,3.0,30.0,0,b018631,1,여,20,3,6,4,3,5,4,5,4,5,4,3,0
b_b018631,강릉네컷,강원,강릉시,4.0,5.0,5.0,5.0,30.0,0,b018631,1,여,20,3,6,4,3,5,4,5,4,5,4,3,0
b_b005604,태화강국가정원 십리대숲,울산,중구,1.0,4.0,4.0,4.0,60.0,0,b005604,11,남,40,6,1,1,1,1,1,1,4,4,3,5,3
b_b005604,장생포고래문화마을,울산,남구,7.0,4.0,4.0,4.0,60.0,0,b005604,11,남,40,6,1,1,1,1,1,1,4,4,3,5,3
b_b005604,장생포고래박물관,울산,남구,2.0,4.0,4.0,4.0,30.0,0,b005604,11,남,40,6,1,1,1,1,1,1,4,4,3,5,3
b_b003996,춘천삼악산호수케이블카,강원,춘천시,6.0,4.0,4.0,4.0,180.0,0,b003996,2,남,40,5,1,2,6,4,2,6,1,7,3,2,3
b_b000709,추암해변,강원,동해시,1.0,5.0,5.0,5.0,90.0,0,b000709,5,남,40,5,4,4,4,2,3,5,3,5,2,8,6
b_b000709,망상해변,강원,동해시,7.0,5.0,5.0,5.0,60.0,1,b000709,5,남,40,5,4,4,4,2,3,5,3,5,2,8,6
b_b000709,묵호항수변공원,강원,동해시,1.0,5.0,5.0,5.0,60.0,0,b000709,5,남,40,5,4,4,4,2,3,5,3,5,2,8,6
b_b000709,환선굴,강원,삼척시,1.0,4.0,5.0,5.0,150.0,1,b000709,5,남,40,5,4,4,4,2,3,5,3,5,2,8,6
b_b000709,간현관광지,강원,원주시,1.0,4.0,4.0,4.0,60.0,0,b000709,5,남,40,5,4,4,4,2,3,5,3,5,2,8,6
b_b005867,첨성대,경북,경주시,2.0,5.0,5.0,5.0,60.0,0,b005867,2,남,40,7,4,4,4,3,4,3,4,4,1,2,3
b_b006511,휴휴암,강원,양양군,2.0,4.0,4.0,4.0,30.0,0,b006511,21,남,60,4,1,1,6,7,1,7,4,6,2,2,3
b_b007961,불국사,경북,경주시,2.0,3.0,3.0,3.0,60.0,1,b007961,3,여,20,5,3,3,2,2,2,4,3,4,1,1,1
b_b007961,첨성대,경북,경주시,2.0,3.0,2.0,4.0,120.0,1,b007961,3,여,20,5,3,3,2,2,2,4,3,4,1,1,1
b_b003356,속초관광수산시장,강원,속초시,4.0,5.0,5.0,5.0,30.0,0,b003356,7,남,30,4,4,4,2,4,1,4,4,6,2,1,1
b_b002690,속초해수욕장,강원,속초시,1.0,4.0,4.0,4.0,60.0,1,b002690,2,남,40,5,3,3,5,4,3,5,3,5,3,10,5
b_b002690,강문해변,강원,강릉시,1.0,3.0,3.0,3.0,30.0,0,b002690,2,남,40,5,3,3,5,4,3,5,3,5,3,10,5
b_b002690,설악워터피아,강원,속초시,6.0,4.0,4.0,3.0,420.0,0,b002690,2,남,40,5,3,3,5,4,3,5,3,5,3,10,5
b_b001785,대릉원,경북,경주시,2.0,5.0,5.0,5.0,30.0,1,b001785,22,여,20,3,1,1,1,1,4,5,7,6,2,5,4
b_b000204,소수서원,경북,영주시,2.0,4.0,4.0,4.0,60.0,0,b000204,8,남,50,10,2,6,3,6,2,3,3,3,1,2,4
b_b010828,석굴암,경북,경주시,2.0,4.0,5.0,5.0,30.0,1,b010828,3,여,20,4,2,3,3,2,1,4,5,6,8,2,1
b_b010828,첨성대,경북,경주시,2.0,5.0,5.0,5.0,30.0,1,b010828,3,여,20,4,2,3,3,2,1,4,5,6,8,2,1
b_b010828,불국사,경북,경주시,2.0,4.0,5.0,5.0,60.0,1,b010828,3,여,20,4,2,3,3,2,1,4,5,6,8,2,1
b_b010817,진주성,경남,진주시,2.0,4.0,4.0,4.0,30.0,1,b010817,6,남,30,5,2,3,4,4,3,4,2,5,1,6,3
b_b010817,진주남강유등축제,경남,진주시,8.0,3.0,3.0,3.0,90.0,1,b010817,6,남,30,5,2,3,4,4,3,4,2,5,1,6,3
b_b000937,속초해수욕장,강원,속초시,1.0,5.0,5.0,5.0,90.0,1,b000937,2,여,20,2,1,1,1,1,1,1,1,7,3,1,2
b_b000937,속초관광수산시장,강원,속초시,4.0,5.0,5.0,5.0,90.0,1,b000937,2,여,20,2,1,1,1,1,1,1,1,7,3,1,2
b_b006153,대왕암,울산,동구,1.0,5.0,4.0,5.0,60.0,1,b006153,26,여,20,5,2,2,3,3,2,4,3,6,2,2,1
b_b005580,안목해변,강원,강릉시,1.0,5.0,5.0,5.0,30.0,1,b005580,9,남,30,3,4,1,1,1,4,4,2,7,1,1,0
b_b005580,강릉커피축제,강원,강릉시,8.0,5.0,5.0,5.0,90.0,1,b005580,9,남,30,3,4,1,1,1,4,4,2,7,1,1,0
b_b005580,강릉커피축제,강원,강릉시,8.0,5.0,5.0,5.0,210.0,0,b005580,9,남,30,3,4,1,1,1,4,4,2,7,1,1,0
b_b018659,곤륜산 활공장,경북,포항시,1.0,5.0,5.0,5.0,60.0,0,b018659,22,여,20,2,4,5,1,6,4,2,7,6,1,1,1
b_b003873,간현관광지,강원,원주시,1.0,4.0,4.0,4.0,30.0,0,b003873,6,남,30,6,2,4,3,2,2,5,5,7,8,2,0
b_b004617,경포해수욕장,강원,강릉시,1.0,5.0,4.0,4.0,30.0,0,b004617,2,여,30,2,4,6,3,1,1,6,6,4,1,3,3
b_b004617,레고랜드코리아리조트,강원,춘천시,6.0,4.0,4.0,4.0,180.0,1,b004617,2,여,30,2,4,6,3,1,1,6,6,4,1,3,3
b_b004617,강릉중앙시장,강원,강릉시,4.0,3.0,1.0,2.0,60.0,0,b004617,2,여,30,2,4,6,3,1,1,6,6,4,1,3,3
b_b010991,남이섬,강원,춘천시,1.0,4.0,5.0,5.0,210.0,1,b010991,12,여,30,1,2,4,3,3,2,4,3,6,3,1,2
b_b009392,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,30.0,1,b009392,22,남,20,3,6,2,6,2,6,6,2,7,3,2,1
b_b009392,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,240.0,1,b009392,22,남,20,3,6,2,6,2,6,6,2,7,3,2,1
b_b009392,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,30.0,0,b009392,22,남,20,3,6,2,6,2,6,6,2,7,3,2,1
b_b009392,부산시민공원,부산,부산진구,1.0,5.0,5.0,5.0,30.0,0,b009392,22,남,20,3,6,2,6,2,6,6,2,7,3,2,1
b_b009392,밀락 더 마켓,부산,수영구,4.0,5.0,5.0,5.0,30.0,1,b009392,22,남,20,3,6,2,6,2,6,6,2,7,3,2,1
b_b009392,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,60.0,1,b009392,22,남,20,3,6,2,6,2,6,6,2,7,3,2,1
b_b006596,강릉월화거리,강원,강릉시,4.0,5.0,5.0,5.0,30.0,0,b006596,22,여,50,1,2,2,2,2,4,2,2,7,1,1,2
b_b006596,강문해변,강원,강릉시,1.0,5.0,5.0,5.0,120.0,0,b006596,22,여,50,1,2,2,2,2,4,2,2,7,1,1,2
b_b006270,불국사,경북,경주시,2.0,4.0,4.0,4.0,60.0,1,b006270,3,남,30,4,4,5,4,2,3,6,5,2,1,1,1
b_b002058,이마트 강릉점,강원,강릉시,4.0,5.0,5.0,5.0,60.0,1,b002058,4,여,20,4,2,1,4,2,6,2,1,7,9,1,1
b_b002058,외옹치해변,강원,속초시,1.0,5.0,5.0,5.0,180.0,0,b002058,4,여,20,4,2,1,4,2,6,2,1,7,9,1,1
b_b002058,강릉중앙시장,강원,강릉시,4.0,5.0,5.0,5.0,30.0,1,b002058,4,여,20,4,2,1,4,2,6,2,1,7,9,1,1
b_b002058,사근진해변,강원,강릉시,1.0,5.0,5.0,5.0,150.0,0,b002058,4,여,20,4,2,1,4,2,6,2,1,7,9,1,1
b_b002127,중앙시장입구삼거리,강원,속초시,4.0,3.0,3.0,3.0,60.0,1,b002127,22,여,30,3,2,1,2,6,1,2,7,1,2,2,1
b_b002127,등대해수욕장,강원,속초시,1.0,4.0,3.0,3.0,180.0,1,b002127,22,여,30,3,2,1,2,6,1,2,7,1,2,2,1
b_b011676,월정교,경북,경주시,2.0,4.0,4.0,4.0,30.0,0,b011676,3,남,20,1,7,1,1,1,1,1,1,6,9,1,2
